x,y
3.12325646507419,-0.229129445721413
3.12069229323792,-0.385538445393161
3.22837495837765,-0.514167949494589
3.43245706996200,-0.222045214417740
3.50742464516573,-0.274363273446102
3.47374100865985,-0.00754664364216249
3.30219657560561,-0.164628143127799
3.36251138887552,-0.378244891942664
3.73840590332466,-0.146312645443172
3.56178894934181,-0.195976389814952
3.22356814489262,-0.250277978311863
3.64073714874245,-0.0677137699797595
3.32195628063053,-0.179268020497543
3.38752047026028,-0.0617510252715459
3.23823864072524,-0.434083156836427
3.30596936623713,-0.284728727855737
3.54612572857662,-0.243845246816116
3.75219874707022,-0.0972804620777161
3.30099376068597,-0.303815484972644
3.26502377821953,-0.343710915057205
3.70833022597783,-0.0535711005544341
3.41319767449341,-0.328057209164115
3.30754547462061,-0.239498452036117
3.44963206253940,-0.225658073500064
2.82938584852241,-0.740619016611942
2.51839521328076,0.167793372576106
2.47089346269681,-0.177616590279957
3.52959832125311,-0.249538984735773
3.06317040625767,-0.293433031152498
2.62577853559295,0.209838660579660
2.95719927501687,0.0281723599335310
4.11358177797780,0.967253492884115
4.09144309277364,1.08680985584235
2.99309625359118,0.590936615252531
3.93530703132544,0.661957995211984
2.92341112988055,0.448164626889473
4.05472777619745,0.773124227575774
2.96903300459516,1.01045136507300
4.10953791913257,0.890635689869641
3.10778627091227,1.00583248134908
3.47710907180031,0.523466259787628
2.96645577328070,0.257189399089907
4.07996839663569,0.959738078076716
4.13896169378229,0.917136944351094
3.87797667265616,0.613750930867088
2.78754042586702,0.720285371392726
2.71194660766375,0.754864859524992
3.94183388031211,0.765002495250883
4.32083870783138,0.872243467139396
4.15527387138908,0.881488505845200
4.35561919072141,0.943451923259860
3.22314425337339,1.08244101129341
4.00713503822762,0.747713958916226
3.81662540943405,0.669308036347991
3.98750930958518,0.748184958950219
4.28228294856164,0.841887811952683
3.80793268016005,0.781807917675784
3.77564081761486,0.580730571837752
3.71670303364896,0.642570747073815
3.81435532724793,0.595647781530143
3.50553453812895,0.490464943072525
3.51711397633458,0.551602685096640
3.56555033542694,0.533997613923987
4.22581912220658,0.957661198178715
3.52621480407313,0.521163281395789
2.52315055584536,0.577171937755890
3.59713846751508,0.580400149799350
3.69377738850558,0.632781899687811
4.30285919827098,0.890369591815854
3.47677764768807,0.575744741304817
3.49276896428418,0.597827766756232
3.63281399321615,0.750196166734978
3.52054815668354,0.948064871217243
3.22033865078441,1.00389462882329
3.77635204516306,1.07712760756671
3.43555067963176,1.19885416037592
3.64555268955677,0.811950420656294
3.29039453397542,0.790575074623662
3.61797846443498,0.937099011154016
3.63290025990313,0.954441501624294
3.55664556157800,1.06495190298669
3.64415600869106,0.959400235536950
3.83519027323302,0.919691511675792
3.57591925651806,1.04468835627742
3.60263339237307,1.10460924860278
3.46806255346075,0.891184600273219
3.42395649259499,1.06162447014997
4.03704024056612,1.13064651407380
3.32497888290928,0.744072670510698
3.61497449919820,1.22254859009310
3.70548736454716,1.22119031870215
3.51392549982789,0.832401668270202
3.77768897509263,1.03598229313732
3.36565975723232,1.09798778379294
3.69751694564464,1.24768100688490
3.77923929501792,1.18071463538504
3.96874523032835,0.997184791146350
3.76288002017168,1.09443681566779
3.45158413496911,1.23796273604256
3.03695215154195,1.18759072561549
3.22468217739602,1.06903504257113
3.66913611081433,0.573415362062008
3.27324661211566,1.26315406908853
3.10272619189334,1.03881986749284
3.39745068580407,1.26729597212608
3.46975188545269,1.17855435072718
3.47189909770889,1.28613645764223
3.54333439047039,1.31213268478038
3.02853799372155,1.17612554801748
3.04540856936686,0.688512995395405
2.62064860029992,0.338296303487960
2.99103610123668,0.230260747470978
2.76566006294388,0.441721047839435
3.11032294369378,0.641993984115905
3.32685882681527,0.583949058584145
2.89482636047425,0.553071587972465
3.10873282583581,0.437457493343604
3.05205759925575,0.478732912799797
2.77938238479459,0.483729752656453
2.87845545436242,0.420522062791902
2.90277762423808,0.249601677595951
2.92604201397921,0.222116071808958
2.79664397763372,0.295628614653007
3.28169526413958,0.450090340099423
3.03092630129839,0.453536187412016
2.88758622732184,0.586424258528752
2.96641537870910,0.564936179096475
3.30981061511328,0.681660082252120
3.06150325408006,0.503761654743668
2.57869301843447,0.333179962818927
2.91580869388554,0.332576318258495
3.13880091552842,0.489082904202370
2.91106352457648,0.639987776876491
2.87669321891139,0.491227743023999
2.75130571350215,0.554488999899760
2.91704982250843,0.707769299558587
3.02121668945535,0.758228280086465
2.51987246610353,0.512840322870639
3.42330354529827,1.22285537401247
2.69516352348147,0.669497592945556
2.66815464740676,0.706604444880629
2.49341980392912,0.744096448058479
2.48062338513182,0.729196142532707
2.87033030637600,0.749183010723314
2.39827965762284,0.711498575736357
2.79937119684872,0.793564764898182
2.68544240026245,0.553395611862840
2.42202602056663,0.463038315530186
2.56396868315099,0.491241323561220
2.35069022101187,0.468936060784342
3.71748021778434,0.693629972983037
2.74106078273882,1.04425215392177
2.50629474862380,0.513125396750547
2.88038231731454,0.947532618218107
2.82690364165656,0.871919929630988
2.99282893867999,0.977398059363313
2.42650153151863,0.747421908149926
2.38993001490252,0.629193655560498
2.87924676256871,1.13680701813419
2.68220081394537,0.655886578920812
2.53841823885901,0.508374065539888
2.57959312090701,0.581150744625209
2.48771205054595,0.709823574684972
2.59500849639459,0.938752322127661
3.95657429995558,0.806236272343718
2.96146927328149,0.613594136073860
2.89636469256647,0.328036636853188
3.06415044995154,0.942378203474317
2.91779226224667,0.862683898160560
4.17807662461857,1.06086243939627
2.60574191629535,0.855300290920467
3.86769473372371,0.765897278627725
2.51712861437168,0.336570402644895
4.23192129731623,0.892904763407554
3.37378354978266,0.865569820639541
2.88150698897153,0.246441532707575
4.17937369914753,0.869670518715563
2.76737209000607,1.09020737914614
2.51020268939812,0.789351761280044
3.69482488390014,0.852111528964235
3.05134927766853,0.978910245933005
3.67919588000266,0.303165878157601
3.71718505341452,-0.0161965698474362
3.71319043848139,0.253966304782050
3.92599261516443,0.364960087612955
3.41163835751458,0.148259037201841
4.05998168665317,0.390439476522115
3.99453157839922,0.549616700660540
4.13068581598764,0.519014083196442
3.94333735049437,0.583977215331437
4.16488832452376,0.465541348034907
3.98572034378785,0.242793155577676
3.95427477835271,0.285046537342496
3.85958091399056,0.249167413176241
3.83249982908443,0.289459088913565
3.70408493102484,0.352717138554822
4.07161780087673,0.196883441979430
3.87888218194939,0.136824981810360
3.91078119778838,0.406073704460497
3.97378205659466,0.612557467656749
4.01979854695760,0.668699401507687
4.00969663335107,0.626937563910662
4.10118830435778,0.545793893908866
3.75748230130815,0.249186112135383
3.75612221770294,0.510564637210870
4.13542208037836,0.619845272359417
3.80068448315500,0.0647017996098079
3.61457397608482,0.153124080186211
3.49978953053828,0.250321490670925
3.54082366859986,0.332379358145714
3.58000492598667,0.342393531695699
3.54611788209905,0.200523397667900
3.69398313419995,0.165696625035944
3.70526695509993,0.217761105074271
3.70580566198429,0.0803136998212048
3.31223380072430,0.241629827183197
3.65129462022210,0.441823122237516
3.52898146040154,0.175196504938654
3.97163569271642,0.0318115830915121
4.06382377658654,-0.0542349072116471
3.76079658019096,-0.0190378784422674
3.55336163018953,0.368985814609628
3.64159175974835,0.0240950939053850
3.97248118418934,0.377261476552975
3.98555229214072,0.00761095525729898
4.07056120124398,-0.0297833658970152
3.97061398084827,-0.0397418828774860
3.94058608885048,-0.100242832186923
3.80813361671492,-0.0155920686504396
4.00259016872960,-0.0184527555528323
3.78366396651245,0.451361216877816
3.88791047475896,0.387310403626984
4.10928117106869,0.387561484024637
3.96630668405028,0.644708741109223
3.48231866350887,0.309389043379474
4.18829375344863,0.284596754090550
4.18348668569195,0.0932504586110845
4.46458309968763,0.427269744519483
4.77536663249007,-0.244927639291668
4.49986215178160,0.281307768627134
4.42750431043274,0.298174054995588
4.53353314690148,0.573211992928894
4.52927655576764,0.788741948060835
4.30236704188940,0.804105095988468
4.45494174226074,0.614210728433317
4.64797327796804,0.429619187752081
4.64245520268918,0.622286641998947
4.48141729106412,0.337251679247408
4.22500925350161,0.684871203378544
4.67394944303609,0.415006929371724
4.80974448260313,0.115182137178733
4.56579968242990,0.0790703938220830
4.43728116738173,0.111124694089346
4.39926782572337,0.104530172438703
4.43317015561083,0.571531936759716
4.33641357131233,0.460155194882351
4.76624175716144,0.274189057395081
4.62778543587272,0.409466998337521
4.74005696984300,0.367989621212411
4.73520970461802,0.291984833830295
4.36197255480660,0.189589046804745
4.66248456944959,0.455463172299331
4.42844719151369,0.394718559678132
4.37984958081968,0.586211455439581
4.45904375931129,0.569173676232025
4.38687964024415,0.428068705166625
4.35548109801558,0.0463173972153917
4.80060528631078,0.0516010540734009
4.71578162994003,-0.0236367182437364
4.67733983103692,-0.191915125635654
4.28428907065111,0.650526573630087
4.43039391224643,0.537471358068836
4.36358920669572,0.704291391069119
4.60156265251150,-0.160928521415077
4.51305072317444,-0.182523497150457
4.44323005749205,0.137198989877646
4.55246101417279,-0.191268205049046
4.77589562864369,-0.304282883235443
4.75250650856092,-0.101099820843574
4.66051061527843,-0.0762301965853736
4.71147102728366,-0.158951561784972
4.42323939190048,-0.0908857690880021
4.19868509579258,0.579803636894121
4.25615507796485,0.00383733642774964
4.48110363760933,0.216008661353081
4.61029437107670,0.467354777734914
4.20638222993145,0.255689808458345
4.62764052019855,0.656625161108035
4.33990846341489,-0.0666397002474216
4.36562391137451,0.00983096050163118
1.51639125688207,-2.91935046375894
1.42053989692169,-2.75559298114800
0.862503491579863,-2.41310332353682
0.930060508018535,-2.49140921511918
1.09611577946409,-2.66465444083641
1.13069136554601,-2.77802281463487
1.30853457170188,-2.78477564898097
0.810005771325773,-2.75795347526981
0.882460488467305,-2.99274204112138
1.31501455260834,-2.93207109806925
1.48679772069728,-2.74602774621185
1.17256546893267,-2.98287431587481
1.55974529148240,-2.87279205706940
1.50690607820823,-2.96583889547718
1.42006492101075,-2.67091523082417
1.37210451856398,-2.65780990116938
1.69077011775651,-2.88295639064667
1.70350804295709,-2.78842955505453
1.54174460854136,-2.72294409373442
1.37344094673448,-2.95745525932035
1.36513503564015,-2.76498930619748
1.49688025447423,-2.93917061841915
1.42435806590543,-2.70715602296987
1.21281687882853,-3.08911598593293
1.00231944750998,-3.02784166548904
1.20188546467982,-2.91832799594681
1.26348171700458,-3.00322935356392
1.18166904939117,-2.95896580635190
1.29573607082105,-3.02066032203265
1.64691363361496,-2.74291139652862
1.34443954466602,-2.72883065577499
1.23433250862663,-2.88111840609161
1.26953093979046,-2.86660896332557
1.18002614177664,-3.04593930761678
0.818946236600302,-2.84386843562410
0.830229151270613,-2.76554291477211
0.908928497063375,-2.73583646518637
1.02018068649890,-2.77794393202251
0.907082231150217,-2.62141348910062
1.20289107299609,-2.69197069642150
0.782847335182861,-2.38001591720812
0.865118589046215,-2.46201689639925
0.813615599900557,-2.44039214693825
0.766836138485445,-2.50112037646240
0.960014868086248,-2.42893732570898
1.39602845852530,-2.82524757079752
1.15762405095234,-2.54619904126919
1.25037026093602,-2.90806965648498
1.20868839894015,-3.08578068266899
0.705905392698051,-2.56169697781121
0.694196436072026,-2.58563065088491
0.607597189745700,-2.82760923343040
0.590741700313807,-2.83653670708004
0.706319043716780,-2.90883347010297
0.753822001008864,-2.85994741718152
0.721058540415092,-2.79509159628665
0.694835236888345,-2.85153648774877
0.570811787476391,-2.49704402539946
0.562842687285670,-2.32317189942268
0.586476154337768,-2.68398306564275
0.568112977353735,-2.65282413092707
0.530663028507733,-2.56777745825793
0.563817977083351,-2.71811750940244
0.465131424836578,-2.77696723258851
0.453080739653904,-2.76348874154059
0.624501332310680,-2.42893542439574
0.608101253924418,-2.48169054593333
0.548178589989582,-2.68799139972439
1.94651684586190,-3.12282140045969
1.89669548198801,-2.88549858287405
1.67692782213067,-3.10592091797113
1.99238209271262,-3.10551575725198
1.83900699753006,-3.09280292092412
1.67111669376289,-2.96702409010918
1.89180858976072,-2.93819192475785
1.70985858614752,-3.19444714704684
1.65569219295163,-3.17746318492252
2.14650862198891,-2.99066381527913
2.19502913672511,-2.92128712490947
2.19357029348833,-3.04497373918154
2.06788420489857,-3.11434352556862
1.88830119642471,-3.08095230821163
2.15017360263364,-3.05076050251651
1.80230256992950,-3.07837214857145
2.19246011041298,-3.06771951055402
2.19758133554112,-3.11888870102152
1.87411204823180,-3.07828327384098
1.83342663826761,-3.05581271735659
1.71681504763283,-3.04403508871485
2.08603207053767,-3.03734819629792
2.31436033197984,-3.03042524906791
2.37646803783294,-3.22405437005461
2.20119814793750,-3.23230901064775
2.18829823056948,-3.20957156513066
2.81964613505721,-3.21446414203143
2.27332384816227,-3.18391596227499
2.49369666496789,-3.11843057162353
1.98771919900680,-3.23858706719272
2.72626942227577,-3.27969622121447
2.47675401579001,-3.09861686538470
2.60654374390376,-3.15566006306852
2.22283032084050,-3.25417003141853
2.12968308739625,-3.20025646173457
2.18430031108886,-3.29069327546740
2.18385849228350,-3.28037156389201
2.43356632084984,-3.35970807166826
2.46273757250986,-3.30791498443926
2.87627622514979,-3.18860941330026
2.41081786560357,-3.20458735092072
2.70175925163289,-3.26938036253019
3.59777808929957,-3.42656549869664
3.52832091973854,-3.48573699370489
3.51773329891621,-3.39303677589594
3.49401483857491,-3.47537470115326
3.45099964770537,-3.41969674805021
3.67548746776944,-3.49421476713268
3.66460646820363,-3.48247613084861
3.88966121455832,-3.49925421282074
3.08198736783470,-3.50645337567810
3.08531203929280,-3.49701262209418
3.03815421959194,-3.51498976500083
2.90155748412772,-3.53972434509020
3.33733161400032,-3.54422524042151
3.45588079727987,-3.53510533132642
2.48476754897755,-3.38772304655292
2.94209471248215,-3.31257149967782
2.82629376780205,-3.33185979267435
2.81762317873490,-3.46334252263940
2.76259736289072,-3.42956817674343
2.48940738245847,-3.40314327024227
3.67290281819976,-3.63337347143688
3.71496420003809,-3.70459355785501
3.82802905114349,-3.71587160775765
3.89111731841225,-3.56156209811843
4.05902742050443,-3.62860085706446
4.09682335463209,-3.64956316780486
4.03907184560930,-3.58318433154159
3.47455055097693,-3.63705999371595
3.96495714618324,-3.57220889715828
4.20502452456125,-3.69039622964977
4.16902036136917,-3.70118808911242
4.20707064776536,-3.73139533572834
3.82713553936145,-3.75501715524206
3.95904960140142,-3.77751892826824
4.04368679787170,-3.69282036147691
4.16908039150289,-3.60511977390744
3.88117604336280,-3.58117222035174
3.99909386681794,-3.62507792146162
3.87824976239511,-3.66325488953693
3.83341602067881,-3.58024779222394
4.08021343748954,-3.57208377638882
3.58872925848741,-3.59125308105160
3.53494688534278,-3.65190295511050
3.63710398334239,-3.60537736261933
4.16740468811382,-3.60453023883495
4.57646315603196,-3.72688712871539
4.69926484507204,-3.77053515394849
4.66230562523312,-3.88617272541510
5.22683511383457,-3.96466683320843
4.71044657286294,-3.81825641479246
5.36326728983445,-3.97587147943006
4.79258183880503,-3.93778128333553
5.57709877286049,-4.02183328420571
5.77787170168657,-4.13382991614282
5.77752832845053,-4.11420360990041
5.09522051501598,-4.01509082063007
5.02335497883824,-3.90665583657679
4.65469504931165,-3.86228579783845
5.37517349710778,-3.96505904227768
5.06047860222118,-3.94168498267838
4.80284984738209,-3.94888486972942
5.20754178988752,-3.91828838394186
4.54575091833520,-3.89193772230029
4.67853301995126,-3.81175264364030
4.48687385767461,-3.80971606064792
5.42633048145320,-4.02065666069718
4.55359511338444,3.99370389574457
4.98446686532929,3.83754636473491
4.61339659474100,3.82486369681898
5.71655800867860,4.10959471692672
4.88192305384601,3.87433495119142
4.60232843698313,3.82553241616936
4.69475783601507,3.85746896078368
4.56253542583712,3.88699896318659
5.08961023560476,3.96347115697505
5.12045610731744,3.91406836031893
5.00619877738594,3.94724234332601
4.75742353937847,3.79712548409206
4.72813147706355,3.87426122554855
5.46713829518742,4.00076748704042
5.36062759359421,4.05071973698050
5.12887123513751,3.99997276051373
5.24380881048385,4.04768859648153
4.47479615428648,3.86222061721724
4.39783299035104,3.87179951600997
4.43553007669413,3.80815447096664
5.21988823918357,3.92941266403552
4.86450136910476,3.94610345208075
4.22446917873982,3.84204665441774
4.18339148500403,3.83784616339481
4.12976103999900,3.61269394931804
3.85432769436522,3.60019840969590
4.13474502573644,3.58737667805909
3.98223426632010,3.56396680342507
3.90892258753359,3.66795258642633
3.72377179779983,3.60359926937775
3.89149692049852,3.66173266294181
4.05138528587214,3.58568695370091
3.84935538733903,3.53370040651171
3.91889842607311,3.51934454948811
3.95164638755185,3.59192884168481
3.99886533817117,3.54773091773207
3.96010973294513,3.63962842911133
3.89322835823522,3.51199561583643
3.98591708989170,3.61150739149815
3.87708078417781,3.57993902583501
4.18176345291509,3.65223768037149
4.05289548525108,3.75101253019821
4.22004810782579,3.74716276770722
3.91362351757201,3.73657333491396
4.33708200351968,3.68681238543700
4.54061150483439,3.69112936931931
2.52960895870163,3.33285119257479
2.64030850007515,3.20337382265109
3.00545733048516,3.27840986669455
2.91727082036293,3.37288573617036
2.81499858588330,3.17110719700341
2.71804065010746,3.23951413195200
2.34251620444702,3.34353978836817
2.31573275160770,3.28130098730701
2.77275478716104,3.16023743281230
2.77664893864163,3.23293107768857
2.50332818083943,3.24773699773050
3.29461972711546,3.36068254752349
2.77482556660593,3.32575825395272
2.94217607567102,3.47802194699978
3.21218554655048,3.48742529982080
2.92058039626060,3.48304058129165
3.08784655196376,3.32674797723034
2.95210445424881,3.33296300358018
2.82449347140295,3.42303326910883
2.83209310003180,3.52288947396604
3.38740205062203,3.45644775500702
2.92185510944363,3.25224690558323
3.02767861603563,3.51712188790241
2.95023502375873,3.30672668169556
3.32565915626502,3.35818635306425
3.04291425260295,3.56458642788811
3.00209770923182,3.33270655960883
3.07305358267805,3.24213017961136
3.31937056366382,3.61977870048043
2.71572178397938,3.33779528793736
2.59848867281032,3.19877976666945
3.22158693817821,3.52136268220379
3.51593119276320,3.57816048361015
3.37196462125583,3.50325864076946
3.58919247682291,3.44128874049287
2.89043858451497,3.33974757997528
2.45116078584308,3.26846860235998
3.07043875933080,3.39359046125900
3.08867574268967,3.33653907987614
2.66354620444521,3.29563561426359
2.58911155365566,3.20499517921442
0.906314047637206,2.93301565289785
1.03674720787000,2.49083565206225
0.534007115919341,2.85514243282698
0.703300432547669,2.81714009223236
0.696095878006134,2.62393609103109
0.734375060200115,2.66845808067778
1.04243322995241,2.79812342356786
0.702086869477854,2.65301679640233
1.12541358299302,2.82224403233665
0.973080146434006,2.89859761308911
1.11563672207624,2.79590226708507
0.935297416971334,2.86520504081972
0.687696542231357,2.91538454488343
0.645134375676024,2.91042471594291
1.17504922942209,2.52308369160073
1.01998016802934,2.62391068187401
0.716352321761357,2.60317259961082
0.913141440768641,2.84028337508541
1.34340867916980,2.61516270367350
1.23928907153843,2.71244271888713
1.26384122006875,2.66485696225777
1.07278906598736,2.51016306203364
0.789587303088302,2.69304145668974
0.936924806744354,2.83998798513578
1.04227432043448,2.82392588964939
0.765290793126216,2.69217881485290
